journey_id,annotator,annotation
92dfd552-5923-11ec-8130-15e4219b4168,8,They differ
9e65d3c2-557c-11ec-af1f-61ad14f31b3e,7,They differ
47933b60-55b9-11ec-b98f-97d3b591347b,2,They differ
6ad5c4b4-5356-11ec-afb6-f503b91e47e9,7,Both are the same
d0d7d6f4-5a8c-11ec-b7f7-eb84b4afdcb0,7,Both are the same
ee0fb833-5c1c-11ec-b48e-3fd12adcd0a4,2,Both are the same
418f340d-5bf2-11ec-acdf-2de8f9f4ef1e,2,They differ
418f340d-5bf2-11ec-acdf-2de8f9f4ef1e,2,They differ
8caafb8a-5969-11ec-b671-eb5cc2eb0622,7,They differ
f6dba545-57cb-11ec-832b-d93221eb195a,2,I don't know
f6dba545-57cb-11ec-832b-d93221eb195a,1,They differ
53e0244e-5832-11ec-b0e0-771e461669e4,1,They differ
63c6d233-5a15-11ec-92ac-11a989484aa6,8,They differ
08d5dc10-59d2-11ec-8d5a-4748223e9baa,8,Both are the same
C54B82AA-5461-11EC-BF97-699B9268EB94,7,They differ
36a9fbee-5adb-11ec-813a-870e6e30a337,1,Both are the same
52360ab1-52ee-11ec-a669-f34b7cad4477,1,I don't know
329ba5d9-584d-11ec-940e-2b14857c97e8,2,I don't know
329ba5d9-584d-11ec-940e-2b14857c97e8,2,I don't know
4d4818f6-5847-11ec-be3f-eb202f01a9b2,7,Both are the same
beeef4bc-52a7-11ec-bfea-01fd6c5cefd2,2,Both are the same
8c8d1f81-530a-11ec-88ce-0710b764e363,3,Both are the same
5329b3a2-5b17-11ec-ae91-4f881d5ba7c4,7,They differ
7cae79a2-5449-11ec-a441-6bc29947f390,2,They differ
ff52a815-5908-11ec-ab27-bf6a0e5b4f65,3,They differ
ff52a815-5908-11ec-ab27-bf6a0e5b4f65,4,They differ
2766c958-589d-11ec-be2d-d54dc13d124d,2,They differ
bece9fb0-5d28-11ec-9bab-1158202265b0,7,Both are the same
7a2e1613-5509-11ec-a0a7-21008ef1ae2a,7,They differ
6df48c7b-59f7-11ec-9776-6ba7e530e191,7,Both are the same
856b05a0-5244-11ec-bd73-b91c0cfaf279,7,They differ
f0bac085-5888-11ec-9d97-03fc1995d1c4,2,They differ
e822bee2-5911-11ec-b203-5308348d82f9,8,Both are the same
e822bee2-5911-11ec-b203-5308348d82f9,4,Both are the same
e6f1b86b-580e-11ec-a601-993bb99bae5f,1,They differ
c921c09d-5a92-11ec-9433-bf5e86a1c21b,2,They differ
f93435cc-5370-11ec-8d49-db7acdf0167f,1,They differ
5f7d5fee-59d9-11ec-9cc7-191ee197860e,6,They differ
acfa22c8-55de-11ec-b57d-411c6e2e5b75,7,They differ
9509debe-52ab-11ec-ab01-3927b589e603,3,Both are the same
1135eac7-546c-11ec-b0dc-4fb67f5802a0,8,They differ
d35c229a-5ba1-11ec-8aed-d1ffe25cc8b2,2,Both are the same
c0ae232e-55d7-11ec-b459-672f159567aa,2,They differ
c0ae232e-55d7-11ec-b459-672f159567aa,1,They differ
35dab914-5c48-11ec-84a5-aff1c973899a,7,Both are the same
1c12b9d0-554b-11ec-b143-0f9e6a6fb9a1,7,Both are the same
1c12b9d0-554b-11ec-b143-0f9e6a6fb9a1,7,Both are the same
4dff9d44-53bb-11ec-95a1-59ab5e8ad069,1,Both are the same
3e14e872-5c35-11ec-98a7-0f2c8a8a0c3d,2,Both are the same
3dba8b74-5632-11ec-8555-1558b22654dd,4,They differ
8c4ec302-58eb-11ec-8293-ef2b1a4b31a0,2,They differ
dca0d3c3-56a6-11ec-a595-5320da1f9455,2,They differ
77ee3489-55d4-11ec-99f4-ad4a57e2044d,8,They differ
5a01748f-56a5-11ec-8ee3-cf3c73c95c52,4,They differ
5a01748f-56a5-11ec-8ee3-cf3c73c95c52,2,They differ
f1514bca-5b8a-11ec-8adf-fb899d3a2b36,2,Both are the same
c96b0068-56fd-11ec-845d-25afb9e8cfdf,3,I don't know
6b071032-55b1-11ec-ac6c-9b4b57e1db19,2,They differ
c9f3d634-52ed-11ec-aab4-ab0141997188,3,They differ
e2b8a6cf-54a2-11ec-8e1e-d34ec65d50f4,7,They differ
e1f245d0-5711-11ec-875a-2f4d7245bfe0,1,They differ
e1f245d0-5711-11ec-875a-2f4d7245bfe0,5,I don't know
e1f245d0-5711-11ec-875a-2f4d7245bfe0,3,I don't know
fee0fdd3-586d-11ec-af45-59e6ffcacdd0,6,They differ
1830095e-53b4-11ec-bc22-15ea436b82d8,7,They differ
7188edfa-536d-11ec-bb01-0df283ea4664,8,They differ
5885201a-5565-11ec-9e50-4f88d6c02866,7,They differ
8c567e60-542e-11ec-9212-651406cd18e4,2,I don't know
cc3fe29d-561a-11ec-8add-39537ff1ba93,7,Both are the same
918ee376-544d-11ec-8199-5975db785354,1,They differ
ff52c598-52aa-11ec-bc38-69888bf2078d,2,They differ
c5420008-5778-11ec-a410-7376b84f3743,2,Both are the same
3a49ddd8-5492-11ec-bea2-9940442605dd,7,They differ
3a49ddd8-5492-11ec-bea2-9940442605dd,1,They differ
d061f1d0-5856-11ec-8293-77b8b9e453f3,2,They differ
bcde44aa-5b72-11ec-8bf3-6bce56c1dc78,4,They differ
bcde44aa-5b72-11ec-8bf3-6bce56c1dc78,7,They differ
06a12f95-59fc-11ec-9901-d584fbeeea46,1,Both are the same
28f5fa12-54b5-11ec-9ca0-4764cb2c6455,2,Both are the same
db28c68e-5ae0-11ec-bf30-658582a23fb9,7,Both are the same
b7f0c68c-5af5-11ec-8cd8-c96502aedaae,2,They differ
65f6a8e9-536c-11ec-aa25-798f3b0fa71f,1,Both are the same
d9595d64-5c02-11ec-ae46-e744a792edb1,1,They differ
d9595d64-5c02-11ec-ae46-e744a792edb1,1,They differ
6c4ed106-5ad4-11ec-9788-416cc8cc385c,1,They differ
84fc6154-529c-11ec-97cc-4d8f37bfcef4,7,Both are the same
ee2a69c1e76b43729abf871ebab18872,2,I don't know
042fcb01-5c76-11ec-b7b8-6779e545cd27,7,They differ
243b34bc-5948-11ec-82d1-adcff730a2f6,3,Both are the same
ec9ad013-5423-11ec-bd96-e15d399d77e8,2,Both are the same
cf9bda9a-5892-11ec-bef4-918c0f7da66c,3,Both are the same
45a5f5a8-59f7-11ec-8972-fdf78f80579b,1,They differ
45a5f5a8-59f7-11ec-8972-fdf78f80579b,3,They differ
c19604f4-5cbe-11ec-b0ea-85cdf7362859,4,They differ
3aa76eeb-553d-11ec-b3a4-ff0d642cfbeb,7,Both are the same
c3f00024-56b0-11ec-9fab-91a396a0b62a,2,I don't know
41d2b32a-59df-11ec-81a1-ad2bd05959dc,7,Both are the same
7fff1a7d-5567-11ec-8a9e-95f1f6d0505d,4,Both are the same
d8665541-5d29-11ec-827a-514a54aa9296,2,Both are the same
3693b004-5b12-11ec-9ef1-bfa79307a8b7,3,Both are the same
9c1ff27e-5846-11ec-9b2c-9f04d39c8006,6,They differ
9c1ff27e-5846-11ec-9b2c-9f04d39c8006,7,I don't know
4ab2fe26-5a0e-11ec-89f8-c7da54980be0,7,Both are the same
4ab2fe26-5a0e-11ec-89f8-c7da54980be0,7,Both are the same
8b6a6dba-5931-11ec-992b-ff1b56f194e9,2,Both are the same
00c831c7-537d-11ec-a351-0b40702dae93,2,They differ
5fea9229-539a-11ec-a1a1-c95b8a5ae66f,7,Both are the same
04d2df62-5acb-11ec-826d-d10cb4cd9760,7,They differ
061533dc-5830-11ec-b7c8-610020cf3e34,2,They differ
ee159cdc-5aa5-11ec-8c74-6f2a85e0b7f3,7,Both are the same
ed2cf084-57da-11ec-8975-9b51abf2819d,2,They differ
2dbacd54-5d26-11ec-a4a6-71eda2e6c531,7,They differ
a7a897a0-5313-11ec-bd85-e3b68b2df644,4,They differ
40107659-5ad4-11ec-ac86-e5f3f04d0087,8,They differ
49b578ba-550d-11ec-a372-15f6998ff925,3,They differ
f52d7900-5ad3-11ec-a081-750126b7c865,7,They differ
59562a4e-5bde-11ec-9d55-b5ad50f975d8,7,Both are the same
0aa90aad-54a5-11ec-ab4d-8781092ee04a,2,Both are the same
0aa90aad-54a5-11ec-ab4d-8781092ee04a,2,Both are the same
fbd67ec9-52b1-11ec-8832-0951ba85b24f,6,They differ
a54ac504-5583-11ec-b1b1-f7f212611715,2,Both are the same
3f2f2291-5ca7-11ec-a47c-258120025739,2,Both are the same
efc69b32-5893-11ec-b026-135c7f6492f4,7,Both are the same
efc69b32-5893-11ec-b026-135c7f6492f4,3,I don't know
90d39e9c-55d7-11ec-a8a7-1509f17b74cd,8,They differ
783ee8b8-52f0-11ec-9eb7-e5f1e31283cc,1,Both are the same
783ee8b8-52f0-11ec-9eb7-e5f1e31283cc,2,Both are the same
c11f5572-5250-11ec-aeb9-e5539ecf7865,1,I don't know
97b85544-5997-11ec-ba87-bf1cb7816eda,4,They differ
298352bb-5c94-11ec-83c5-a9a8de3248e8,2,They differ
db24c51d-5599-11ec-8af4-a76a59d35cbb,2,Both are the same
db24c51d-5599-11ec-8af4-a76a59d35cbb,2,Both are the same
1180af90-5964-11ec-822f-7d6ecc3077d2,2,They differ
1180af90-5964-11ec-822f-7d6ecc3077d2,6,They differ
60d48652-58ad-11ec-9285-9f07a11fe8e8,2,Both are the same
0928aa37-5a56-11ec-96c3-db512e58aa9d,2,They differ
0928aa37-5a56-11ec-96c3-db512e58aa9d,7,They differ
0928aa37-5a56-11ec-96c3-db512e58aa9d,2,They differ
ce3e6230-59aa-11ec-a768-49d1c8089772,2,They differ
ce3e6230-59aa-11ec-a768-49d1c8089772,6,They differ
79bc33cb-58fd-11ec-ba44-011dbd786644,2,Both are the same
0865c21d-5acb-11ec-ad0e-f97de76e3484,7,They differ
4021bd86-59ad-11ec-90a7-4d17c05ef318,2,They differ
ede818bc-5a11-11ec-bbbd-41a968250a24,7,They differ
58d5e182-58fb-11ec-950c-6395e2f06086,7,Both are the same
cae46490-5748-11ec-9750-fb4274ffe432,2,Both are the same
22a40cbd-5688-11ec-a106-517f0cdc1b4e,2,They differ
33935649-587e-11ec-ab98-1b1836432789,2,They differ
c7534016-53f2-11ec-8ade-3f2ef1926c92,7,Both are the same
2a3f965e-5a95-11ec-b2d1-e3c5180a4880,7,Both are the same
8fccb687-58dc-11ec-8b20-c7d4fc907220,1,They differ
f6a20e66-57bb-11ec-a350-718c6fff691f,7,I don't know
af74df06-59fe-11ec-8965-13e070754347,8,Both are the same
8add3100-525d-11ec-b180-b96d56d61839,5,I don't know
d478bed2-56e1-11ec-b99b-8fe6fb916029,5,They differ
823911be-556d-11ec-8c96-b30ba845b970,3,They differ
5b785c68-5538-11ec-9f19-914fe4558c58,1,Both are the same
5b785c68-5538-11ec-9f19-914fe4558c58,7,Both are the same
4440da96-5700-11ec-a10f-8f20eab3b63c,2,They differ
c5dff138-5c66-11ec-9c70-87f8bc8380f9,2,They differ
98107692-53c1-11ec-ac28-b9c6200095d1,2,Both are the same
98107692-53c1-11ec-ac28-b9c6200095d1,7,Both are the same
bdf013ce-574d-11ec-98b7-1116edf1636b,4,They differ
40182b5e-5b16-11ec-8621-fd1ad26486ec,7,They differ
b7e72992-5575-11ec-a694-5d2acf8491c3,7,Both are the same
618b9852-57dd-11ec-9c4b-a5aebb5d8099,4,Both are the same
f4d4342a-55f8-11ec-a43d-f3ed4bf2e2a6,1,Both are the same
f4d4342a-55f8-11ec-a43d-f3ed4bf2e2a6,7,Both are the same
0bebf482-5d37-11ec-a0fc-733a673b3a52,7,Both are the same
e2a3e14a-535c-11ec-8dfc-c9bd5d89329f,4,Both are the same
e2a3e14a-535c-11ec-8dfc-c9bd5d89329f,7,Both are the same
8f43dc96-5797-11ec-9141-e1cf4100f0fd,7,Both are the same
121bbfcd-542e-11ec-866b-71a6d462a214,1,They differ
121bbfcd-542e-11ec-866b-71a6d462a214,7,They differ
6711a824-56df-11ec-be7a-f91a06a51b28,7,They differ
5c03881c-5778-11ec-96ad-89a99dd543e2,2,They differ
8ed7a1ad-53f2-11ec-8997-39b044c479bd,6,They differ
8ed7a1ad-53f2-11ec-8997-39b044c479bd,8,I don't know
cf14cccd-5564-11ec-a7b0-cbb79f190d0c,2,Both are the same
cf14cccd-5564-11ec-a7b0-cbb79f190d0c,8,Both are the same
cf14cccd-5564-11ec-a7b0-cbb79f190d0c,2,Both are the same
07eec64c-54c8-11ec-9d4e-a7a3a7440608,1,They differ
97ede086-5732-11ec-9160-276790b902c2,8,Both are the same
fb2bf1b2-5a6e-11ec-adbf-959ae766e520,2,They differ
fb2bf1b2-5a6e-11ec-adbf-959ae766e520,7,They differ
004a3000-5920-11ec-9640-bbadd2d59c09,8,I don't know
7763752e-54b2-11ec-affa-5feac04b417f,7,They differ
81605593-56bb-11ec-b2b5-91557c15fdff,4,Both are the same
dbf6a558-5cd0-11ec-b2f3-f166c2616472,2,Both are the same
48f9469e-5624-11ec-b267-d30c01ad50b5,2,They differ
1fa0929c-5870-11ec-a230-05cbfd0dd49d,3,They differ
846678e4-54b3-11ec-a9a7-d9701010b761,2,They differ
e0b5a386249e46208a16164ea9ab962a,7,Both are the same
4fbc326c-5350-11ec-9de2-2b7d6014ccc6,7,Both are the same
a22169ac-5694-11ec-9573-092b7137b160,2,Both are the same
a22169ac-5694-11ec-9573-092b7137b160,7,Both are the same
d6305582-5881-11ec-a59d-8dd74983b40c,4,Both are the same
282e25b2-56f2-11ec-904a-89275ec39d9b,6,They differ
af0a75d9-5a04-11ec-8ecc-697e488d616d,7,They differ
76d605c2-53bd-11ec-85f8-f375d723c6bb,2,Both are the same
5977f15c-5b06-11ec-acd4-955a190d0d0a,7,They differ
5977f15c-5b06-11ec-acd4-955a190d0d0a,1,They differ
05e7b27e-5841-11ec-9e8f-0f31c8bf92c6,1,Both are the same
fd49f998-52bd-11ec-afc1-815cfe422fe2,7,Both are the same
f30715f9-59a0-11ec-aa8f-95a412ac4856,7,They differ
c7a5b817-5594-11ec-b3ea-8780b2a4c2df,7,Both are the same
1a461aca-5581-11ec-a00b-699133bea577,1,They differ
1a461aca-5581-11ec-a00b-699133bea577,7,They differ
523bdf56-5b89-11ec-96dd-bb728bea4f0e,7,Both are the same
523bdf56-5b89-11ec-96dd-bb728bea4f0e,1,They differ
a9e264ff-543c-11ec-94c8-4d7f9e6914e2,2,They differ
294947b7-5b67-11ec-b6fb-274d18802998,8,Both are the same
4b5f6440-5784-11ec-ae19-595973d43b80,2,Both are the same
02b2d090-5baf-11ec-951f-9724ac558b86,2,Both are the same
02b2d090-5baf-11ec-951f-9724ac558b86,6,They differ
e1b0957b-5447-11ec-9121-0f6f07c3d3cd,8,They differ
de1381d0-5d06-11ec-aeb9-6962ea153479,2,They differ
cc7c4de6-53bf-11ec-9397-f768768d39bb,6,I don't know
cc7c4de6-53bf-11ec-9397-f768768d39bb,1,They differ
aec3218a-5a80-11ec-abf4-f32735e49c7d,4,Both are the same
6ac96bf6-5753-11ec-9914-8b9c6fa6eb20,7,Both are the same
62222de8-52c3-11ec-910e-3d8ded8c0eac,4,Both are the same
469de434-5cc2-11ec-94b2-210df10b86a5,1,Both are the same
7c48857f-551e-11ec-9e65-7735af822a97,1,They differ
7c48857f-551e-11ec-9e65-7735af822a97,2,They differ
8a70a052-5589-11ec-b83e-6973373221e5,7,Both are the same
8a70a052-5589-11ec-b83e-6973373221e5,2,Both are the same
9e47708e-5b72-11ec-a6f4-0f52047e85b3,5,Both are the same
c2163532-583c-11ec-8e01-37767034fb9c,3,They differ
51c405ca-5376-11ec-a4e3-f10e84356bb5,2,Both are the same
96887bc0-5d26-11ec-b2e8-53c0b50a8828,2,I don't know
d2e212f6-5b5d-11ec-a41f-0d78c4423f7e,2,Both are the same
23ef2f1b-55d7-11ec-9b8d-67119c92ec4d,7,Both are the same
c782ae51-56a7-11ec-a5c9-3936023ba238,7,Both are the same
3f41e086-5511-11ec-bb8e-2996aa60f1d5,7,Both are the same
f760fc43-59df-11ec-8605-a72a13769a91,7,Both are the same
c6b43ce4-5b43-11ec-b9b5-efd064c825d1,1,They differ
0a5943d9-5a48-11ec-b232-fb57d19f3d9e,2,Both are the same
0a5943d9-5a48-11ec-b232-fb57d19f3d9e,8,Both are the same
4a96f03a-5c44-11ec-946c-f765b2261025,8,They differ
86a0c5de-575d-11ec-a830-e9359bf0528b,2,Both are the same
4af8f3d0-53b6-11ec-b151-c7a6c2b8ac5e,8,They differ
4af8f3d0-53b6-11ec-b151-c7a6c2b8ac5e,3,They differ
680dff36-5cf0-11ec-a913-074ee22eac0f,2,They differ
87e448a4-5512-11ec-884d-61360f6b568c,8,I don't know
371cd18b-5a33-11ec-a941-9326527ded04,2,They differ
371cd18b-5a33-11ec-a941-9326527ded04,3,They differ
ec2abcf8-59b1-11ec-ad40-5ddbd9dc9c90,1,They differ
80642e88-593b-11ec-9df4-73344a603af2,2,They differ
d588e154-587f-11ec-a110-3be77658aece,2,They differ
75b94b9c-547e-11ec-9bbc-1b0f944f82b3,1,They differ
669197e8-5b58-11ec-a6df-59e9a9c793a9,2,They differ
6b33b6a5-5ba7-11ec-aa0c-639b91b1f4ef,3,They differ
6b33b6a5-5ba7-11ec-aa0c-639b91b1f4ef,6,They differ
ae898fa4-577a-11ec-a364-d12d1020870a,4,They differ
7de3649e-543f-11ec-b6ea-370259343092,2,Both are the same
72b731fa-5a5c-11ec-9124-193f48bf0b58,6,They differ
20a282bd-5c21-11ec-ab7f-b543884c8a56,2,Both are the same
2da7865c-548d-11ec-9f49-5bb87198d0fb,8,They differ
e2f97c35-5b13-11ec-ad0a-d79de9083396,1,Both are the same
bd1d8eba-57c4-11ec-82a9-39f2e5b4caec,7,Both are the same
8cb21093-5d1c-11ec-9961-55c49f6a1b5a,8,Both are the same
d2d9be52-5b96-11ec-b22d-cd0c28f79dd6,2,They differ
4e717b22-537a-11ec-867b-1f3a1e3c3249,2,Both are the same
50a19d1d-53d9-11ec-942e-8143e4dfd609,2,They differ
b4a9ba40-5713-11ec-ab63-21a768250258,3,They differ
b4a9ba40-5713-11ec-ab63-21a768250258,7,They differ
83a9da30-5d0c-11ec-a4df-af2963d5955a,2,Both are the same
cc5e5bd4-59da-11ec-9ec7-c3f3819d7f70,2,They differ
e01d6ac0-58e2-11ec-89de-ebfdd23b2051,6,They differ
bcea5a93-5620-11ec-994b-993079ce7dc3,8,They differ
bcea5a93-5620-11ec-994b-993079ce7dc3,3,They differ
4a9cf8e8-5481-11ec-a0b8-c5d5ceb671c4,2,Both are the same
7a3c6bd8-5468-11ec-9233-8d5c2ccde05b,2,Both are the same
7a3c6bd8-5468-11ec-9233-8d5c2ccde05b,1,Both are the same
04bf5e57-558e-11ec-86b2-dde8a807b2c8,8,They differ
3d8e2c58-5846-11ec-b188-cd1a79f680b3,1,They differ
3d8e2c58-5846-11ec-b188-cd1a79f680b3,4,Both are the same
cc183855-54ac-11ec-9ef4-ef693bc8d663,7,Both are the same
cf3a3880-5496-11ec-9871-37b3ab145ca0,2,They differ
a9b96b10-59de-11ec-a3ea-8f181fd01db3,8,They differ
2257b5fe-550a-11ec-9e2a-81c1f574bbe3,7,They differ
aeec3080-54b9-11ec-bd7a-d964f02be715,2,They differ
448e465e-589c-11ec-be8e-d52e573c39f8,2,They differ
74d95574-55f4-11ec-9277-931ab184ad58,3,Both are the same
74d95574-55f4-11ec-9277-931ab184ad58,1,I don't know
1a3706d9-543b-11ec-a218-d3c31cfbbc28,7,Both are the same
a9ca7236-5c3e-11ec-9fed-bf25844335f2,2,Both are the same
a9ca7236-5c3e-11ec-9fed-bf25844335f2,2,Both are the same
b3150e02-579b-11ec-bb7a-d579a611ec73,1,Both are the same
181f7d7c-5c48-11ec-802e-290fb9f15274,1,They differ
0af84df1-590b-11ec-ab21-dd8e7b89c2f0,7,They differ
0af84df1-590b-11ec-ab21-dd8e7b89c2f0,4,They differ
1adf75fe-5af8-11ec-89c5-97313cb03563,6,They differ
c0d34af1-552b-11ec-85b2-99ec9fd3bfc0,2,They differ
920ea926-577f-11ec-99bc-ef8954fbe858,7,They differ
c05e6685-5d0e-11ec-af40-31ee35671795,1,They differ
09be4322-5387-11ec-bd83-b15a02902f26,1,I don't know
f5e77d1f-5905-11ec-94ec-a938000a8dd9,1,They differ
5d2a9332-52e5-11ec-afb8-bfc373e531bd,6,Both are the same
a6c0f949-5a54-11ec-94b6-eb6853f337da,6,They differ
dc239de2-5b22-11ec-8363-59c530c1c63a,7,Both are the same
4af65ed4-548b-11ec-8035-a346f5ba7de9,4,They differ
86541bfa-574d-11ec-9d39-9dc94301c090,2,Both are the same
6e6f6200-5c39-11ec-9ac7-3378f9a8d6c4,3,They differ
cc0f1fa8-55cd-11ec-8d92-d7b4e00b2a5b,4,They differ
9dc29efc-5bfb-11ec-b64f-2fefe8aa9d00,2,Both are the same
3651b9ca-58f5-11ec-bb99-81c8bc79d0c2,1,They differ
f2e0fa24-5498-11ec-a078-619f52894112,7,Both are the same
83e138a6-5241-11ec-87dd-17b502caa2e4,6,Both are the same
211603a9-5c81-11ec-9c70-31170a9c317b,8,They differ
3170a676-5459-11ec-bbeb-cf138d1cfd35,4,Both are the same
4542842a-5ada-11ec-ac4d-552c486747ba,2,They differ
1f213f5f-5777-11ec-b385-edcdf3d6783b,2,They differ
a033ebd8-5498-11ec-ba07-830a3c4ed312,1,They differ
6d57f416-59d9-11ec-b5d1-57df425804ab,3,Both are the same
567e26a0-5693-11ec-8b36-f5b12d3d7d9a,7,They differ
567e26a0-5693-11ec-8b36-f5b12d3d7d9a,6,They differ
2f3f23b2-5a23-11ec-a843-4b56edcbc996,3,Both are the same
46cff857-5af3-11ec-870b-15c613cf5809,7,Both are the same
25aaa8e0-5626-11ec-a6e3-a731bfb8f4de,2,They differ
dd641a5d-52a1-11ec-be10-2d33f2ea497c,1,Both are the same
dd641a5d-52a1-11ec-be10-2d33f2ea497c,4,Both are the same
7ba1d5c6-5c2d-11ec-9297-9f2915322b44,8,Both are the same
b05a975e-5a84-11ec-9c82-335e9169c242,8,Both are the same
b05a975e-5a84-11ec-9c82-335e9169c242,2,Both are the same
10dfc7a4-5941-11ec-85cd-41d1a3af08f4,7,Both are the same
403feb8b-576f-11ec-9ba5-7394fe443abf,8,They differ
fd44b4c3-56cf-11ec-9a63-51c65988cf57,7,They differ
371e3434-5860-11ec-8216-fdc6d1c0d428,1,Both are the same
78beb24a-58a8-11ec-ac6e-a9eb21b40514,7,Both are the same
a6151f15-578d-11ec-8def-33590243ac96,7,I don't know
8874e42e-587c-11ec-b805-6702e521fb6a,2,They differ
26d9e452-57e7-11ec-b3b2-f5e518b30547,4,Both are the same
26d9e452-57e7-11ec-b3b2-f5e518b30547,1,They differ
a25d02c4-584d-11ec-84ac-2db0742cd186,2,Both are the same
76e161e1-5b0c-11ec-995f-a148b2044398,1,They differ
5a708b3f-555c-11ec-97c4-3faa3d0bbc39,1,They differ
6f672c8c-53ae-11ec-9251-75a24611f9c0,3,Both are the same
fac5978a-549b-11ec-891e-fdaa92a7f9ea,4,They differ
693fee86-57ab-11ec-a8b1-6d539ee5af35,7,Both are the same
c7da7671-5368-11ec-bce3-af733f237c2a,1,They differ
05206f2e-57b1-11ec-bc90-7725c93233c4,3,Both are the same
16929b3d-536d-11ec-8333-533bf620a94c,2,They differ
a829d384-5bee-11ec-81d9-cffd54de169e,2,They differ
ff58e3d6-59dc-11ec-8d4c-a5c7dc9b195b,2,They differ
9a9ae29a-5291-11ec-9f9f-0f360f5c418c,1,They differ
a7eb174a-52e8-11ec-9955-1bf7b8aed204,7,Both are the same
c734c01f-5a71-11ec-88c3-876c16d1bce0,7,I don't know
f91168ea-54ee-11ec-bf38-8de1cdc627ff,1,I don't know
7f7f5a54-55ef-11ec-a146-df64655ab597,1,They differ
2885bab0-5747-11ec-9027-2ddef514eb99,1,They differ
a1ce4617-57c0-11ec-94c2-25dfaa1a1a6b,2,Both are the same
c0d2cf98-55e8-11ec-9128-4bcb34baa8f5,6,They differ
61cf3a80-5959-11ec-aef6-ad390f46ee29,6,They differ
61cf3a80-5959-11ec-aef6-ad390f46ee29,7,They differ
8d7ccc11-5339-11ec-bd8b-c775fb4c9c01,1,Both are the same
14302286-57a2-11ec-b1a3-cb7ce3a110a5,1,They differ
f3a16362-55e3-11ec-a739-774bb5b5f044,2,They differ
e68da491-558b-11ec-ad3c-d3edc3309e46,2,They differ
af8c9b92-54a4-11ec-86bf-7d511137487f,7,They differ
af8c9b92-54a4-11ec-86bf-7d511137487f,7,They differ
8f1eabcf-5acd-11ec-829d-dfffd7e8ba2c,1,They differ
f0bef8ca-5459-11ec-8ff0-f5ded827797b,2,They differ
1b1c87d3-585d-11ec-9d80-cb9e4619ce5f,3,I don't know
1b1c87d3-585d-11ec-9d80-cb9e4619ce5f,2,They differ
78194f38-5cdd-11ec-8219-993a34a41668,2,They differ
78194f38-5cdd-11ec-8219-993a34a41668,2,They differ
e28e7b5a-52a6-11ec-8877-1f69e91bfc8c,2,Both are the same
05dc50cb-52b7-11ec-a5d5-413ec0ce8298,2,Both are the same
7a54b56d-5aa8-11ec-91e6-ab0d75c3e899,7,I don't know
7a54b56d-5aa8-11ec-91e6-ab0d75c3e899,4,I don't know
8a5baa8c-54af-11ec-b464-7dcc1c1204ec,1,They differ
3380d0d1-54b0-11ec-922e-b94f3f691a25,6,They differ
3380d0d1-54b0-11ec-922e-b94f3f691a25,2,They differ
6828996a-57da-11ec-869e-d1bca6267e09,2,They differ
8d13fafe-5757-11ec-a2ea-bbefb05d16de,8,Both are the same
0ee0da2e-5bf3-11ec-906c-052307e256ce,6,They differ
9a467dc8-543a-11ec-bd08-1163bc532964,7,Both are the same
9a467dc8-543a-11ec-bd08-1163bc532964,8,Both are the same
45b32bf9-5289-11ec-9025-53a4a52d3c3f,1,I don't know
7f22683c-5495-11ec-a332-c74cb917ec24,1,They differ
78eb15b2-58da-11ec-8c42-3d402b9ecbe2,2,They differ
487a0ce1-53ca-11ec-b5ce-b34bac655c0b,7,Both are the same
487a0ce1-53ca-11ec-b5ce-b34bac655c0b,1,Both are the same
ef549974-546d-11ec-8d13-e927d95d5809,3,They differ
8aa69a49-5400-11ec-948c-31bc8c7b9a36,6,Both are the same
1fd1a727-52e3-11ec-a985-2957ac12e65d,7,They differ
66fc5ee5-5af7-11ec-a44e-4fcc4e7368f0,6,They differ
159bb48c-54ee-11ec-8d4c-f7d356da847d,6,They differ
35a0225b-588e-11ec-a11e-c7766058b4a9,1,Both are the same
e0378ac0-55ef-11ec-b6c1-598f051f3f97,2,I don't know
f519b4ef-5777-11ec-b488-550481284f91,2,They differ
401f33c2-575b-11ec-8347-674539d2866e,7,Both are the same
a23d39de-5966-11ec-9e3a-3fa278493486,1,Both are the same
15fcdf13-5770-11ec-96dc-5dc74c42679b,2,Both are the same
fa9c2915-59ba-11ec-be8d-a3ad472f1f2e,7,Both are the same
87d8b7ac-53d1-11ec-ab54-41bdf1de8135,3,Both are the same
5213a6e0-54d5-11ec-85d4-ad87220d04ff,7,Both are the same
fd81fb4e-536c-11ec-8bce-b528ae2cd57d,1,They differ
10d54ac0-52e2-11ec-ae33-fde9e651ba54,2,They differ
10d54ac0-52e2-11ec-ae33-fde9e651ba54,2,Both are the same
2912ccc9-5892-11ec-931f-d5580dc8eedd,3,They differ
97542283-5308-11ec-a4e6-9d26522d8449,8,I don't know
30504b40-5691-11ec-9b9c-110d0f83a928,1,Both are the same
ac10ed53-52c8-11ec-a86e-0df37017f28a,2,They differ
ac10ed53-52c8-11ec-a86e-0df37017f28a,6,They differ
6758ed44-5462-11ec-aece-6b818e683673,7,They differ
cce86c7c-55e6-11ec-b6d4-377a49c64d7a,2,They differ
ebffa9f4-5268-11ec-86fe-8d0ac59ed7c9,8,I don't know
5bcfe4bc-593c-11ec-8946-cfb435c98881,2,They differ
